SponsorID|SponsorTypes|SponsorName
GM04856|C|NANOPHOTONICA
GM04857|C|KONARKA TECHNOLOGIES
GM04858|C|ROYAL PHILIPS ELECTRONICS
GM04859|C|PHILIPS CONSUMER LIFESTYLE
GM0486|C|ZENECA PHARMACEUTICALS
GM04860|C|ADVANCED TECHNOLOGY INTERNATIONAL
GM04861|C|OIA NORTH AMERICA
GM04862|C|MEDTRONIC VASCULAR
GM04863|C|FOGARTY INTERNATIONAL CLINICAL RESEARCH
GM04864|C|VERITROMICS
GM04865|C|UNIVERSIDAD POLITECNICA DE MADRID
GM04866|C|KINGDOM OF SPAIN
GM04867|C|IDAHO TECHNOLOGY
GM04868|C|TEMPLETON FOU|C| JOHN
GM04869|C|SAVANNAH RIVER NUCLEAR SOLUTIONS
GM0487|C|ZINPRO CORP
GM04870|C|MEDIVATION
GM04871|C|SOCIETY OF THORACIC SURGEONS
GM04872|C|THE FOUNDRY
GM04873|C|SAVARA PHARMACEUTICALS
GM04874|C|EVONIK DEGUSSA GMBH
GM04875|C|NINSAR AGROSCIENCES SL
GM04876|C|NATL PALLIATIVE CARE RESEARCH CTR
GM04877|C|EMCORE CORPORATION
GM04878|C|TKC GLOBAL SOLUTIONS
GM04879|C|VITO-VLAAMSE INST VOOR TECH ONDERZOEK
GM0488|C|LOCKHEED MARTIN
GM04880|C|NATL FOU FOR CTRS FOR DIS CTRL & PREV
GM04881|C|CURE-CITIZENS UNITED FOR RES IN EPILEPSY
GM04882|C|UNITED SORGHUM CHECKOFF PROGRAM BOARD
GM04883|C|ADVANCED OXYGEN THERAPIES
GM04884|C|UNIVERSITY OF TAMPERE
GM04885|C|AMERICAN BURN ASSN
GM04886|C|MOVEMENT DISORDER SOCIETY
GM04887|C|JACKSON FTDN|C| HENRY M
GM04888|C|PORTLAND CEMENT ASSOCIATION
GM04889|C|BOEHRINGER INGELHEIM VETMEDICA
GM0489|C|LOCKHEED MARTIN SANDERS INC
GM04890|C|NUMODA
GM04891|C|INTL ASSO FOR THE STUDY OF LUNG CANCER
GM04892|C|MODELITHICS
GM04893|C|ACCELERATED COMM ONCOLOGY RES NETWORK
GM04894|C|UNIVERSITY OF BONN
GM04895|C|SCHOOL BOARD OF MIAMI-DADE CNTY
GM04896|C|AMERICAN SOC OF PEDIATRIC OTOLARYNGOLOGY
GM04897|C|ECOASSET SOLUTIONS
GM04898|C|CELATOR PHARMACEUTICALS
GM04899|C|FRIEDRICH'S ATAXIA RESEARCH ALLIANCE
GM049|C|ASTRA PHARMACEUTICAL PRODUCTS
GM0490|C|AT&T FOU
GM04900|C|ARGINETIX
GM04901|C|US DEPT OF AG NATL INST OF FOOD & AG
GM04902|C|ATHENS CLASSIC MARATHON
GM04903|C|FL MED MALPRACTICE JOINT UNDRWRTNG  ASSO
GM04904|C|STOLLER ENTERPRISES
GM04905|C|ATLANTIC HEALTH SYSTEM HOSPITAL CORP
GM04906|C|ANCHOR PUBLISHING
GM04907|C|SEATTLE BIOMEDICAL RESEARCH INSTITUTE
GM04908|C|GULF CITRUS GROWERS ASSOC
GM04909|C|SAXON GLASS TECHNOLOGIES
GM0491|C|ALDRICH CHEMICAL COMPANY
GM04910|C|MCQ
GM04911|C|HUAWEI  TECHNOLOGIES CO.
GM04912|C|SPECTRUM HEALTH HOSPITALS
GM04913|C|HENKEL AG & CO. KGAA
GM04914|C|BLACKWATER RIVER FOU
GM04915|C|EXCELLIMS
GM04916|C|HIGHER EDUCATION COMMISSION PAKISTAN
GM04917|C|CENTRAL INTELLIGENCE AGENCY
GM04918|C|JACKSONVILLE ELECTRIC AUTHORITY
GM04919|C|CITY OF SANFORD
GM0492|C|ALLERGAN INC
GM04920|C|CITY OF SANFORD WATER UTILITY DEPT
GM04921|C|MIAMI-DADE METROPOLITAN PLANNING ORGANIZ
GM04922|C|IMPLANT DENTIST RESEARCH & EDUCATION FOU
GM04923|C|IDAHO STATE UNIVERSITY
GM04924|C|TKL RESEARCH
GM04925|C|HIGH PERFORMANCE TECHNOLOGIES
GM04926|C|ENPOINT
GM04927|C|ST JUDE CHILDRENS RESEARCH HOSPITAL
GM04928|C|UNIVERSITY OF ABERDEEN
GM04929|C|HARRY LLOYD CHARITABLE TRUST
GM0493|C|ALLIANCE PHARMACEUTICAL CORP
GM04930|C|SHOWA DENKO KK
GM04931|C|CNTR FOR ORTHOPAEDIC TRAUMA ADVANCEMENT
GM04932|C|WACHOVIA WELLS FARGO FOU
GM04933|C|KNIGHTS TEMPLAR EYE FOU
GM04934|C|AMIRA PHARMACEUTICALS
GM04935|C|CITY OF PEEKSKILL
GM04936|C|CITY OF PEEKSKILL|C| OFFICE OF CITY CLERK
GM04937|C|AETNA FOUNDATION
GM04938|C|INDO-US SCIENCE & TECHNOLOGY FORUM
GM04939|C|CONSERVATION ENERGY
GM0494|C|ADVANCED THERAPIES INC
GM04940|C|PEGGY NOTEBAERT NATURE MUSEUM
GM04941|C|BEJO SEEDS
GM04942|C|AMERICAN HOTEL & LODGING ASSO
GM04943|C|FL DIVISION OF EMERGENCY MANAGEMENT
GM04944|C|BUREAU OF RECOVERY & MITIGATION
GM04945|C|RAININ FOU|C| KENNETH
GM04946|C|SUNSHINE HEART
GM04947|C|FL NATIVE PLANT SOCIETY
GM04948|C|TEVA WOMEN'S HEALTH RESEARCH
GM04949|C|TRIDENT SYSTEMS
GM0495|C|NYCOMED R&D INC
GM04950|C|OGENIX
GM04951|C|EVERGLADES FOUNDATION
GM04952|C|ROCHE PRODUCTS
GM04953|C|KEPCO ENGINEERING & CONSTRUCTION CO
GM04954|C|GULF STATES MARINE FISHERIES COMMISSION
GM04955|C|IPGDX
GM04956|C|COSTA FARMS
GM04957|C|URINARY BIOSOLUTIONS
GM04958|C|INTELLIGENT AUTOMATION
GM04959|C|HYPERION THERAPEUTICS INC
GM0496|C|ALPHA BETA TECHNOLOGY
GM04960|C|THE RESEARCH INSTITUTE
GM04961|C|ATHEROS COMMUNICATIONS
GM04962|C|HNTB CORPORATION
GM04963|C|KEYSTONE SYNERGISTIC ENTERPRISES
GM04964|C|BUSA ENGINEERING CONSULTING
GM04965|C|INTELLIGENT FIBER OPTIC SYSTEMS
GM04966|C|ARISTOTLE UNIVERSITY OF THESSALONIKI
GM04967|C|AVITA MEDICAL
GM04968|C|INTL OLYMPIC COMMITTEE
GM04969|C|BARTLETT ENGINEERING CONSULTING
GM0497|C|AMER MEDICAL SYSTEMS INC
GM04970|C|MT DESERT ISLAND BIOLOGICAL LABORATORY
GM04971|C|HELMSLEY CHARITABLE TRUST|C| LEONA & HARRY
GM04972|C|GOOGLE
GM04973|C|INNOVATIVE HEALTH APPLICATIONS
GM04974|C|TAYLORED SOLUTIONS|C| LLC
GM04975|C|MEDA PHARMA GMBH & CO KG
GM04976|C|KOREA BASIC SCIENCE INSTITUTE
GM04977|C|OXYSENSE
GM04978|C|TAMPA BAY WHOLESALE GROWERS ASSO
GM04979|C|AGRIUM ADVANCED TECHNOLOGIES
GM0498|C|ANTHRA PHARMACEUTICALS INC
GM04980|C|FL CITRUS PRODUCTION RES ADVISORY COUN
GM04981|C|TOYON RESEARCH CORP
GM04982|C|DIAMYD THERAPEUTICS
GM04983|C|FLORIDA ANIMAL FRIEND INC
GM04984|C|SONY ELECTRONICS INC
GM04985|C|NATIONAL GEOSPATIAL-INTELLIGENCE AGCY
GM04986|C|CALIFORNIA STATE UNIV NORTHRIDGE
GM04987|C|C C SMITH LLC
GM04988|C|GRAEF-USA
GM04989|C|LEONARD WOOD INSTITUTE
GM0499|C|ARGUS PHARMACEUTICALS
GM04990|C|MANAGED ACCESS TO CHILD HEALTH INC
GM04991|C|CORNERSTONE RESEARCH GROUP INC
GM04992|C|ROCHESTER INSTITUTE OF TECHNOLOGY
GM04993|C|PAN AMERICAN R&D
GM04994|C|JAPAN MINISTRY OF ECONOMY|C|TRADE & INDUST
GM04995|C|JAPAN PATENT OFFICE
GM04996|C|FUNDACAO DE APOIO A PESQUISA E DESENVOLV
GM04997|C|R.G. NIEDERHOFFER CAPITAL MANAGEMENT
GM04998|C|INFRASENSE
GM04999|C|FOU FOR FINANCIAL PLANNING
GM05|C|ABBOTT LABORATORIES
GM050|C|AT&T
GM0500|C|ASTRA MERCK INC
GM05000|C|RELIABLE CANCER THERAPIES
GM05001|C|PGXHEALTH
GM05002|C|CITY OF PALM COAST
GM05003|C|LILLY USA
GM05004|C|SYNAGEVA BIOPHARMA
GM05005|C|NATL INSTITUTE OF AEROSPACE
GM05006|C|UNITING AGAINST LUNG CANCER
GM05007|C|MUSELLA FOUNDATION
GM05008|C|ROBOTICS ENGINEERING EXCELLENCE
GM05009|C|CITRUS RESEARCH & DEVELOPMENT FOU
GM0501|C|ASTRAZENECA
GM05010|C|HARVEST POWER
GM05011|C|HLTH PLANNING COUNCIL OF NE FL
GM05012|C|UNITED ARAB EMIRATES
GM05013|C|EMIRATES NUCLEAR ENERGY CORPORATION
GM05014|C|IGENICA INC
GM05015|C|RESEARCH COUNCIL OF NORWAY
GM05016|C|ENTERPRISE MINNESOTA
GM05017|C|HARVARD MEDICAL SCHOOL
GM05018|C|USHER III INITIATIVE
GM05019|C|HEALTH EFFECTS INSTITUTE
GM0502|C|ASTRAZENECA ASTRA PHARM
GM05020|C|THE BROD GROUP
GM05021|C|NATIONAL EATING DISORDERS ASSO
GM05022|C|REHABILITATION INSTITUTE OF CHICAGO
GM05023|C|CLEAR CARBON INNOVATIONS
GM05024|C|EOS NEUROSCIENCE
GM05025|C|US EMBASSY/MISSION TO TURKEY
GM05026|C|EAST TENNESSEE STATE UNIV
GM05027|C|NORTH DAKOTA STATE UNIVERSITY
GM05028|C|HOSPITALS IN-COMMON LABORATORY INC
GM05029|C|CBR SYSTEMS
GM0503|C|ASTRAZENECA ZENECA PHARM
GM05030|C|INST FOR RESEARCH ON GAMBLING DISORDERS
GM05031|C|NATL ASSO OF STATE DEPTS OF AGR RES FOU
GM05032|C|MICROVENTION
GM05033|C|SCS ENGINEERS
GM05034|C|BERLIN HEART INC
GM05035|C|DAIS ANALYTIC
GM05036|C|UNIVERSAL COATING TECHNOLOGIES
GM05037|C|MUNROE REGIONAL MEDICAL CENTER
GM05038|C|THE CHILDRENS HOSPITAL ASSO
GM05039|C|EV3
GM0504|C|BERGER-BOYER & ASSOCIATES INC
GM05040|C|ALTERNATE ENERGY TECHNOLOGIES
GM05041|C|CNTR OF EXCELLENCE IN CANCER COMM RES
GM05042|C|NIFES-NAT INST OF NUTRITION SEAFOOD RES
GM05043|C|CRYO-CELL INCORPORATED
GM05044|C|INTL CTR FOR AGRIC RES IN THE DRY AREAS
GM05045|C|BARRX MEDICAL
GM05046|C|BOEHRINGER INGELHEIM INTL GMBH
GM05047|C|SANOFI PASTEUR BIOLOGICS
GM05048|C|ADDX CORPORATION
GM05049|C|CITY OF FORT WALTON BEACH
GM0505|C|BRITISH BIOTECH INC
GM05050|C|SWIFT TECHNICAL SERVICES
GM05051|C|BEN-GURION UNIVERSITY OF THE NEGEV
GM05052|C|HUNTER INDUSTRIES
GM05053|C|BUILDING LIVABLE COMMUNITIES
GM05054|C|CNTY OF HENNEPIN|C| MN
GM05055|C|IRRIMAX CORP
GM05056|C|PAUL C RIZZO ASSOCIATES
GM05057|C|SAUDI ARABIAN CULTURAL MISSION
GM05058|C|GUROBI OPTIMIZATION
GM05059|C|SEAWORLD BUSCH GARDENS CONSERVATION FUND
GM0506|C|CERTAINTEED CORPORATION
GM05060|C|HAZEN AND SAWYER
GM05061|C|HYUNDAI HOPE ON WHEELS
GM05062|C|AICURIS GMBH & CO KG
GM05063|C|SCI PROTEK
GM05064|C|SPINAL RESEARCH
GM05065|C|N FL TRANSPORTATION PLANNING ORG
GM05066|C|WAYNE-DALTON
GM05067|C|FAN FAMILY FOUDATION
GM05068|C|SMITHS INTERCONNECT MICROWAVE COMPONENTS
GM05069|C|FL RF LABS & EMC TECHNOLOGY
GM0507|C|COASTAL PLANNING ENGINEERING
GM05070|C|KUWAIT INST FOR SCIENTIFIC RESEARCH
GM05071|C|ZENAGENE
GM05072|C|CRUX BIOMEDICAL
GM05073|C|NEODIAGNOSTIX
GM05074|C|ABBOTT FUND
GM05075|C|LUNG CANCER RESEARCH FOUNDATION
GM05076|C|PHYTOLAB GMBH & CO KG
GM05077|C|MIDAS INFORMATION TECHNOLOGY
GM05078|C|UF DAVIS CANCER CENTER
GM05079|C|TEXAS CHRISTIAN UNIVERSITY
GM0508|C|COLLAGENEX INC
GM05080|C|TOURISM CARES
GM05081|C|FLAGLER COLLEGE
GM05082|C|KISINGER CAMPO & ASSOCIATES
GM05083|C|PROJECT APIS M. (PAM)
GM05084|C|LHOIST NORTH AMERICA
GM05085|C|FL COMMISSION ON COMMUNITY SERVICE
GM05086|C|MARIGOLD FOUNDATION
GM05087|C|SCHAFER CORPORATION
GM05088|C|FOUNDATION FOR INNOVATIVE NEW DIAGNOSTIC
GM05089|C|OWENS|C| WILLIAM & ELLA MEDICAL RES FOUN
GM0509|C|CONSULTEC SCIENTIFIC INC
GM05090|C|UNIFORMED SERVICES UNIV OF THE HLTH SCI
GM05091|C|AM COLLEGE OF EMERGENCY PHYSICIANS
GM05092|C|SCIMETRIKA
GM05093|C|NEWBERRY LIBRARY
GM05094|C|UNIVERSITY OF AUCKLAND
GM05095|C|BBN TECHNOLOGIES
GM05096|C|ALLELE BIOTECHNOLOGY & PHARMACEUTICALS
GM05097|C|SOLVAY ADVANCED POLYMERS
GM05098|C|MASONRY ASSOCIATION OF FLORIDA
GM05099|C|UNIV OF NORTH DAKOTA
GM051|C|AT&T PARADYNE
GM0510|C|COR THERAPEUTICS INC
GM05100|C|R.D. MINGO AND ASSOCIATES
GM05101|C|COASTAL SYSTEMS INTERNATIONAL|C| INC
GM05102|C|CRYO-CELL INTERNATIONAL|C| INC
GM05103|C|MPD FOUNDATION
GM05104|C|LONDON SCHOOL OF HYGIENE & TROPICAL MED
GM05105|C|INTEGRATED ADAPTIVE APPLICATIONS
GM05106|C|INFORMATION SYSTEMS LABORATORIES
GM05107|C|MAINSTREAM ENGINEERING
GM05108|C|LIFE SCIENCES RESEARCH FOUNDATION
GM05109|C|VISION OF CHILDREN FOU
GM0511|C|CORNING BESSELAAR
GM05110|C|NANOSONIC
GM05111|C|HERALD TRIBUNE
GM05112|C|ASTRA TECH AB
GM05113|C|LSG PARTNERS
GM05114|C|BACHMANN-STRAUSS DYSTONIA & PARKINSON FO
GM05115|C|PROPUBLICA
GM05116|C|SARASOTA HERALD TRIBUNE
GM05117|C|GEORGE MASON UNIVERSITY
GM05118|C|PRO-CHANGE BEHAVIOR SYSTEMS
GM05119|C|SE COASTAL OCEAN OBSERVING REG  ASSN
GM0512|C|CV THERAPEUTICS
GM05120|C|GATR TECHNOLOGIES
GM05121|C|REVALESIO
GM05122|C|FEDERAL BUREAU OF PRISONS
GM05123|C|PFEIFFER RESEARCH FOU|C| GUSTAVUS & LOUISE
GM05124|C|ENDANGERED LANGUAGES DOCUMENTATION PROG
GM05125|C|BALFOUR BEATTY CONSTRUCTION
GM05126|C|CITY UNIVERSITY OF NEW YORK
GM05127|C|BANK OF AMERICA
GM05128|C|ASTUTE MEDICAL
GM05129|C|HANGZHOU YINENG ELECTRICITY TECH
GM0513|C|CYBERONICS INC
GM05130|C|DARDEN CORPORATION
GM05131|C|ALCOA POWER & PROPULSION
GM05132|C|ALCOA HOWMET RESEARCH CENTER
GM05133|C|INFO TECH
GM05134|C|BP EXPLORATION & PRODUCTION
GM05135|C|INDUMAR PRODUCTS
GM05136|C|WOLVERINE TUBE
GM05137|C|ENVIRONMENTAL RESOURCE CONSULTANT
GM05138|C|IKARIA
GM05139|C|ST JOHNS CNTY INDUSTRIAL DEVEL AUTHORITY
GM0514|C|DONLAR CORP
GM05140|C|AMERICAN AUTOMOBILE ASSOCIATION
GM05141|C|CODONIS
GM05142|C|DIACARTA
GM05143|C|DUVAL CNTY HEALTH DEPARTMENT
GM05144|C|TOWN OF REDDICK
GM05145|C|FL LEAGUE OF CITIES
GM05146|C|INTERSOCIETY CNCL FOR PATHOLOGY INFO
GM05147|C|CARDIOVASCULAR SYSTEMS INC
GM05148|C|HONEYBEE ROBOTICS
GM05149|C|TX GUARANTEED STUDENT LOAN
GM0515|C|FINNIGAN CORP
GM05150|C|FOU FOR  SURGICAL FELLOWSHIPS
GM05151|C|NOVUS NUTRITION BRANDS
GM05152|C|TRANSONIC SYSTEMS
GM05153|C|CLEER CONSULTING
GM05154|C|PROMETHEUS LABORATORIES
GM05155|C|STIEFEL LABORATORIES
GM05156|C|OSI PHARMACEUTICALS
GM05157|C|PALM BEACH METROPOLITAN PLANNING ORG
GM05158|C|TERUMO CARDIOVASCULAR SYSTEMS
GM05159|C|MCGILL UNIVERSITY
GM0516|C|FLORIKAN E S A CORP
GM05160|C|NATL INSTITUTE FOR NANOENGINEERING CO
GM05161|C|PRGM FOR APPROPRIATE TECHNOLOGY  IN HLTH
GM05162|C|WALLACE CLIN TRIALS CTR GREENWICH HOSP
GM05163|C|GULF POWER COMPANY
GM05164|C|HOWARD UNIVERSITY
GM05165|C|COUNTRY OF BELIZE
GM05166|C|BELIZE MINISTRY OF HEALTH
GM05167|C|ACCELERATE BRAIN CANCER CURE
GM05168|C|SAVANNAH SCIENCE MUSEUM
GM05169|C|HEMOPHILIA & TROMBOSIS RESEARCH SOCIETY
GM0517|C|FULL CIRCLE SOLUTIONS INC
GM05170|C|CLAVIS PHARMA ASA
GM05171|C|NEW LINK GENETICS
GM05172|C|HOOSIER ONCOLOGY GROUP
GM05173|C|OCULAR THERAPEUTIX
GM05174|C|LAJUST SPORTS
GM05175|C|CYTOKINE PHARMASCIENCES
GM05176|C|ST JOHNS CTY ARTS CULTURAL & HERITAGE DE
GM05177|C|KING SAUD UNIV - AL RIYADH
GM05178|C|SHIRE DEVELOPMENT
GM05179|C|QATAR NATIONAL RESEARCH FUND
GM0518|C|GENSIA PHARMACEUTICAL
GM05180|C|TERAFFINITY
GM05181|C|SKIDAWAY INSTITUTE OF OCEANOGRAPHY
GM05182|C|MGS RESEARCH
GM05183|C|FORUM TRANSREGIONALE STUDIEN
GM05184|C|MEDICAL COLLEGE OF WISCONSIN
GM05185|C|EMMAUS MEDICAL
GM05186|C|ONCONOVA THERAPEUTICS
GM05187|C|FRATERNAL ORDER OF EAGLES
GM05188|C|SPACE COAST TRANSPORTATION PLANNING ORG
GM05189|C|FIBRIA CELULOSE
GM0519|C|HARDARDT GROUP
GM05190|C|FIBRIA CELULOSE SA
GM05191|C|MICHELIN AMERICAS RESEARCH CORPORATION
GM05192|C|NRADIANCE
GM05193|C|JACOBUS PHARMACEUTICAL
GM05194|C|KANSAS STATE UNIVERSITY
GM05195|C|VIRBAC
GM05196|C|ARCHBOLD EXPEDITIONS
GM05197|C|KLINGENSTEIN FUND|C| ESTHER & JOSEPH
GM05198|C|NARUS
GM05199|C|SOUTHERN WASTE SYSTEMS
GM052|C|ATHENA GROUP
GM0520|C|HOECHST MARION ROUSSEL INC
GM05200|C|SUSAN MCKNIGHT INC
GM05201|C|ACHAOGEN
GM05202|C|CLEAR SCIENCE
GM05203|C|SISOM THIN FILMS
GM05204|C|PALEONTOLOGICAL SOCIETY
GM05205|C|HEALTH RESEARCH INC
GM05206|C|ANNIKA FOUNDATION
GM05207|C|CETACEAN LOGIC FOUNDATION
GM05208|C|ASSOCIATION OF UNIVERSITY RADIOLOGISTS
GM05209|C|MEDRAD
GM0521|C|IC SENSORS INC
GM05210|C|INNOPHOS
GM05211|C|TEL AVIV UNIVERSITY
GM05212|C|COSTVISION
GM05213|C|ENDOCEUTICS
GM05214|C|EDWARDS  AQUIFER  AUTHORITY
GM05215|C|FORSYTH INSTITUTE
GM05216|C|ACCELERATED DATA WORKS
GM05217|C|INFRAREDX
GM05218|C|PLASTRON SHIELDING TECHNOLOGIES
GM05219|C|GERBER FOUNDATION
GM0522|C|IDEC PHARMACEUTICALS CORP
GM05220|C|SIENA COLLEGE
GM05221|C|AMERICAN ASTHMA FOU
GM05222|C|CUSTOM DENTAL IMPLANTS
GM05223|C|UF COLLEGE OF VETERINARY MEDICINE
GM05224|C|THE COMMUNITY FOUNDATION
GM05225|C|MIDWEST REG CTR EXCELLENCE FOR BIODEF &
GM05226|C|MYOTONIC DYSTROPHY FOU
GM05227|C|CEREBRAL PALSY INTL RESEARCH FOU
GM05228|C|POINT OF CARE CTR FOR EMERG NEURO TECH
GM05229|C|MTM LABORATORIES
GM0523|C|INNOVEX INC
GM05230|C|DENTSPLY IMPLANTS MANUFACTURING GMBH
GM05231|C|AGFIRST FARM CREDIT BANK
GM05232|C|ALLIANCE FOR SUSTAINABLE ENERGY
GM05233|C|NATL RENEWABLE ENERGY LABORATORY
GM05234|C|CLINRESEARCH GMBH
GM05235|C|GARDEN CLUB OF AMERICA
GM05236|C|REGISTRAT
GM05237|C|VODAFONE AMERICAS FOUNDATION
GM05238|C|FLORIDA WORKS
GM05239|C|UNIVERSITY OF NEVADA LAS VEGAS
GM0524|C|KENDLE INTERNATIONAL
GM05240|C|NATL SPASMODIC DYSPHONIA ASSO
GM05241|C|REDOX FUEL CELLS
GM05242|C|AUSTRALIAN GOVERNMENT
GM05243|C|AUSTRALIAN RESEARCH COUNCIL
GM05244|C|INC RES INSTITUTIONS FOR SEISMOLOGY
GM05245|C|SOLID WASTE AUTHORITY OF PALM BEACH CNTY
GM05246|C|NATL ECOLOGICAL OBSERVATORY NETWORK
GM05247|C|INFOSCITEX
GM05248|C|NEVADA CANCER INSTITUTE
GM05249|C|BIODIVERSITY RESEARCH INSTITUTE
GM0525|C|KIMLEY-HORN AND ASSOCIATES INC
GM05250|C|EMERALD ENDEAVORS
GM05251|C|4S3 BIOSCIENCES
GM05252|C|CRDF GLOBAL
GM05253|C|GUY HARVEY OCEAN FOU
GM05254|C|TIBION CORPORATION
GM05255|C|LARRY N SMITH|C| M.D.
GM05256|C|N AMERICA SOCIETY FOR SPORT MANAGEMENT
GM05257|C|AMER ACAD OF VET NUTRITION
GM05258|C|AMER BRAIN TUMOR ASSOCIATION
GM05259|C|FIRST RF CORPORATION
GM0526|C|METABOLIC SOLUTIONS
GM05260|C|DYSTONIA COALITION
GM05261|C|HENDRY COUNTY
GM05262|C|SOUTHEAST TECHINVENTURES
GM05263|C|TYRX
GM05264|C|CALIFORNIA CELERY RES ADVISORY BOARD
GM05265|C|HUNTER & HARP HOLDINGS
GM05266|C|NATL CENTER FOR RESPONSIBLE GAMING
GM05267|C|SOUTHEASTERN TRANSPORTATION CENTER
GM05268|C|NVIDIA
GM05269|C|MENTOR GRAPHICS
GM0527|C|MILLENNIUM PHARMACEUTICAL
GM05270|C|JMJ TECHNOLOGIES
GM05271|C|KUWAIT FOU FOR ADVANCEMENT OF SCIENCES
GM05272|C|CSU FULLERTON AUX SERV CORP
GM05273|C|AMERICAN SLEEP MEDICINE FOU
GM05274|C|ELECTRICAL GEODESICS INC
GM05275|C|ATRICURE
GM05276|C|TRANSMEDICS
GM05277|C|NEC CORPORATION
GM05278|C|SOUND PHARMACEUTICALS
GM05279|C|MEDICAL CYBERWORLDS
GM0528|C|MOTE MARINE LABORATORY
GM05280|C|OLMSTED MEDICAL CENTER
GM05281|C|EXPONENT
GM05282|C|TENNESSEE STATE UNIVERSITY
GM05283|C|MINDSHARE
GM05284|C|SEMPRIUS
GM05285|C|KOREA AEROSPACE UNIVERSITY
GM05286|C|ISTITUTO TEC INDUSTRIALI E AUTOMAZIONE
GM05287|C|AMER ACAD OF ADICTION PSYCHIATRY
GM05288|C|BIOTIE THERAPIES
GM05289|C|BROOKS FOU|C| GLADYS
GM0529|C|NATL MEDICAL RESEARCH CORP
GM05290|C|PALM  BEACH STATE COLLEGE
GM05291|C|DONGGUK UNIVERSITY
GM05292|C|ATRIUM INNOVATIONS
GM05293|C|EARTH NETWORKS
GM05294|C|PENFORD INGREDIENTS
GM05295|C|NATL WATERMELON ASSOCIATION
GM05296|C|SUN RECYCLING
GM05297|C|TAMPA-HILLSBOROUGH CNTY EXPRESSWAY AUTHO
GM05298|C|NATL SECRETARIAT FOR SCIENCE TECH & INNO
GM05299|C|MALASYAN PALM OIL BOARD
GM053|C|BAKER & BRO|C| H J
GM0530|C|PALMETTO PRODUCTS COMPANY
GM05300|C|ROYAL NATL INST FOR THE DEAF
GM05301|C|LOBACHEVSKY STATE UNIVERSITY
GM05302|C|WEED SCIENCE SOCIETY OF AMERICA
GM05303|C|MALAYSIAN PALM OIL BOARD
GM05304|C|FOU FOR INFORMED MED DECISION MAKING
GM0531|C|PLANAR SYSTEMS INC
GM0532|C|RESEARCH TESTING LABORATORIES
GM0533|C|SANOFI WINTHROP INC
GM0534|C|SCIOS NOVA INC
GM0535|C|SILVACO DATA SYSTEMS
GM0536|C|SONOCO PAPER PRODUCTS COMPANY
GM0537|C|SPECTRANETICS
GM0538|C|SPRINT CORP
GM0539|C|SYMED INC
GM054|C|BARD|C| C R INC
GM0540|C|US WEST COMMUNICATIONS
GM0541|C|VARIAN SEMICONDUCTOR EQUIPMENT ASSOC
GM0542|C|BIOSOURCE TECHNOLOGIES INC
GM0543|C|AGREVO
GM0544|C|ALFORD & KALIL P A
GM0545|C|BACHEM BIOSCIENCE INC
GM0546|C|COMPLIANCE SERVICES INTL
GM0547|C|FRITO-LAY INC
GM0548|C|GLADES CROP CARE INC
GM0549|C|IAMS CO
GM055|C|BARNETT BANK
GM0550|C|GLAXO WELLCOME INC
GM0551|C|GLAXCO WELLCOME INST OF DIGESTIVE HLTH
GM0552|C|GLAXCO WELLCOME INC AFFYMAX RES INST
GM0553|C|INTELLON
GM0554|C|MOSQUITO CONTROL INC
GM0555|C|QUINTILES INC
GM0556|C|STATISTICS & EPIDEMIOLOGY RES
GM0557|C|US TOBACCO COMPANY
GM0558|C|VEDA
GM0559|C|WEST COAST REG WATER SUPPLY CO
GM056|C|BASF CORP
GM0560|C|ZENECA AGRICULTURAL PRODUCTS
GM0561|C|ATLANTIC PASTE & GLUE CO INC
GM0562|C|BC INTERNATIONAL CORP
GM0563|C|OPTIVA CORP
GM0564|C|CARGILL INC
GM0565|C|FLEXSYS AMERICA L P
GM0566|C|SYNQUEST LABORATORIES INC
GM0567|C|VIROPHARMA INC
GM0568|C|WESTERN CONSORT FOR PUB HLTH
GM0569|C|WILLIAMS & TROUTWINE P A
GM057|C|BATTELLE
GM0570|C|AGRIPHI INC
GM0571|C|ENSCO INC
GM0572|C|BEHRING DIAGNOSTICS
GM0573|C|SOMERSET PHARMACEUTICALS
GM0574|C|INSECT BIOTECHNOLOGY
GM0575|C|PHILIPS MEDICAL SYSTEMS
GM0576|C|ARMASI INC
GM0577|C|GOLD STANDARD MULTIMEDIA
GM0578|C|HESKA CORPORATION
GM0579|C|TAP HOLDINGS INC
GM058|C|BATTELLE MEMORIAL INST
GM0580|C|INTEGRATED THERAPEUTICS GROUP
GM0581|C|FUJISAWA HEALTHCARE INC
GM0582|C|PHARMACIA AND UPJOHN COMPANY
GM0583|C|MEDICAL EDU TECHNOLOGIES
GM0584|C|BAKER NORTON PHARMACEUTICALS
GM0585|C|WILCOX NATURAL PRODUCTS INC
GM0586|C|PLANTATION MEDICINALS INC
GM0587|C|ANAMED INC
GM0588|C|SMITH BUCKLIN & ASSOCIATES
GM0589|C|PURDUE PHARMA L P
GM059|C|BATTELLE PACIFIC NW LAB
GM0590|C|BBN CORP SYSTEMS AND TECHNOLOGIES
GM0591|C|VISTA BIOMED INC
GM0592|C|TARGETED GENETICS CORP
GM0593|C|CHEMICON INTERNATIONAL
GM0594|C|GRC INTERNATIONAL INC
GM0595|C|PC-AGE SYSTEMS INC
GM0596|C|MINUTE MAID CO
